272,-20.0
281,-20.0
276,-21.0
275,-21.0
273,-21.0
282,-19.0
277,-21.0
276,-20.0
274,-21.0
278,-20.0
283,-21.0
277,-21.0
275,-21.0
279,-21.0
284,-21.0
278,-20.0
276,-19.0
285,-19.0
280,-19.0
279,-21.0
277,-21.0
286,-21.0
281,-21.0
280,-20.0
278,-20.0
287,-21.0
282,-21.0
281,-21.0
279,-20.0
288,-18.0
283,-20.0
282,-20.0
280,-21.0
284,-20.0
283,-21.0
289,-18.0
281,-19.0
285,-20.0
284,-20.0
290,-21.0
282,-21.0
286,-21.0
285,-20.0
291,-20.0
283,-17.0
287,-21.0
286,-21.0
292,-19.0
288,-20.0
284,-19.0
287,-20.0
293,-21.0
289,-21.0
285,-21.0
288,-20.0
294,-21.0
290,-21.0
286,-20.0
289,-20.0
295,-21.0
291,-20.0
287,-20.0
296,-20.0
290,-20.0
288,-20.0
292,-19.0
297,-20.0
291,-21.0
289,-21.0
298,-21.0
292,-20.0
293,-20.0
290,-21.0
299,-20.0
293,-21.0
294,-19.0
291,-21.0
300,-21.0
294,-20.0
295,-21.0
292,-21.0
301,-21.0
295,-21.0
296,-20.0
293,-21.0
302,-20.0
296,-20.0
294,-21.0
297,-19.0
303,-18.0
297,-21.0
295,-21.0
298,-20.0
298,-21.0
304,-20.0
296,-21.0
299,-20.0
299,-21.0
297,-21.0
305,-21.0
300,-21.0
300,-21.0
306,-20.0
298,-20.0
301,-21.0
301,-20.0
307,-21.0
299,-20.0
302,-21.0
302,-21.0
308,-20.0
300,-21.0
303,-21.0
303,-20.0
309,-21.0
301,-21.0
304,-21.0
304,-21.0
310,-20.0
302,-21.0
305,-21.0
305,-20.0
311,-21.0
303,-21.0
306,-21.0
306,-21.0
312,-20.0
304,-21.0
307,-21.0
307,-21.0
313,-21.0
305,-20.0
308,-18.0
308,-21.0
314,-21.0
306,-20.0
309,-21.0
309,-21.0
315,-21.0
307,-21.0
310,-20.0
310,-20.0
316,-20.0
308,-20.0
311,-20.0
311,-20.0
317,-21.0
309,-19.0
312,-21.0
318,-21.0
312,-21.0
310,-20.0
313,-20.0
319,-21.0
313,-19.0
311,-21.0
320,-19.0
314,-21.0
314,-21.0
312,-21.0
321,-21.0
315,-21.0
315,-19.0
313,-19.0
322,-20.0
316,-21.0
316,-20.0
314,-21.0
323,-20.0
317,-21.0
317,-21.0
315,-19.0
324,-21.0
318,-20.0
318,-21.0
325,-21.0
316,-18.0
319,-21.0
319,-21.0
326,-21.0
320,-20.0
317,-19.0
320,-20.0
327,-20.0
321,-21.0
318,-20.0
321,-19.0
328,-21.0
322,-21.0
319,-20.0
322,-20.0
323,-21.0
329,-19.0
320,-20.0
323,-20.0
324,-21.0
330,-19.0
321,-21.0
324,-18.0
325,-21.0
331,-19.0
322,-20.0
326,-21.0
325,-20.0
332,-21.0
327,-20.0
